게시대명,게시대위치명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,현수막규격,게시면수,부착금액,용도구분명,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
161,명호사거리 동편(우측),부산광역시,강서구,,부산광역시 강서구 명지동 2984-76,35.08920975,128.9126917,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
170,명호사거리 서편(좌측),부산광역시,강서구,,부산광역시 강서구 명지동 2984-99,35.08972925,128.9124155,620X90,6,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
180,명호사거리 서편(우측),부산광역시,강서구,,부산광역시 강서구 명지동 2984-99,35.08972925,128.9124155,620X90,6,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
190,명지지하차도 입구(좌측),부산광역시,강서구,,부산광역시 강서구 명지동 3651,35.08971742,128.9020374,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
191,명지지하차도 입구(우측),부산광역시,강서구,,부산광역시 강서구 명지동 3651,35.08971742,128.9020374,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
200,차량등록사업소 맞은편,부산광역시,강서구,,부산광역시 강서구 명지동 3247-3,35.08884118,128.9074891,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
210,오션시티 동편 해안변,부산광역시,강서구,,부산광역시 강서구 명지동 3308-3,35.08408028,128.9118101,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
211,오션시티 철새탐방공원 입구,부산광역시,강서구,,부산광역시 강서구 명지동 3298,35.08680711,128.9119461,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
220,명지오션시티 서편 해안변,부산광역시,강서구,,부산광역시 강서구 명지동 3302,35.08464862,128.8956715,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
230,신호대교 입구(우측),부산광역시,강서구,,부산광역시 강서구 명지동 3300-2,35.08931171,128.8967512,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
231,신호대교 입구(좌측),부산광역시,강서구,,부산광역시 강서구 명지동 3300-2,35.08931171,128.8967512,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
240,호계로 죽림교차로 삼거리,부산광역시,강서구,,부산광역시 강서구 죽동동 487-6,35.20190672,128.8925484,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
250,2번신호등,부산광역시,강서구,,부산광역시 강서구 송정동 1668-5,35.08922381,128.8638951,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
260,2번신호등 맞은편(해안 쪽),부산광역시,강서구,,부산광역시 강서구 송정동 1774-1,35.08871497,128.8681276,620X90,6,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
270,3번신호등,부산광역시,강서구,,부산광역시 강서구 송정동 1654-3,35.08922039,128.8606458,620X90,6,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
280,3번신호등 맞은편(해안 쪽),부산광역시,강서구,,부산광역시 강서구 송정동 1773-1,35.08870876,128.8638948,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
290,4번신호등,부산광역시,강서구,,부산광역시 강서구 송정동 1635-7,35.08921631,128.8581111,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
300,5번신호등,부산광역시,강서구,,부산광역시 강서구 송정동 1633-4,35.08920781,128.8556006,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
310,6번신호등,부산광역시,강서구,,부산광역시 강서구 송정동 1727,35.08869391,128.8508859,620X90,6,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
320,7번신호등,부산광역시,강서구,,부산광역시 강서구 송정동 1727-1,35.08857672,128.8497008,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
330,8번신호등,부산광역시,강서구,,부산광역시 강서구 송정동 1722-1,35.08859091,128.8465123,620X90,6,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
340,9번신호등,부산광역시,강서구,,부산광역시 강서구 송정동 1707,35.08868191,128.8411363,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
350,10번 신호등(성창산업사 앞),부산광역시,강서구,,부산광역시 강서구 송정동 1553-8,35.08919658,128.8411352,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
360,10번신호등 맞은편,부산광역시,강서구,,부산광역시 강서구 송정동 1700,35.08867928,128.8381391,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
370,트렉스타 앞,부산광역시,강서구,,부산광역시 강서구 송정동 1549-1,35.09191297,128.8397223,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
43,원평지마을 마이산도정공장 맞은편,전북특별자치도,진안군,,전북특별자치도 진안군 마령면 평지리 1238-10,35.72436463,127.3781951,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
44,신정리 서판사거리(검문소앞),전북특별자치도,진안군,,전북특별자치도 진안군 부귀면 신정리 434-1,35.79396818,127.3460851,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
45,거석리 면소재지(부귀파출소 근처),전북특별자치도,진안군,,전북특별자치도 진안군 부귀면 거석리 738-2,35.83661456,127.3625387,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
46,오룡리 사인암마을 인근,전북특별자치도,진안군,,전북특별자치도 진안군 부귀면 오룡리 420-2,35.83297967,127.3499106,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
47,부귀면 다목적구장 앞,전북특별자치도,진안군,,전북특별자치도 진안군 부귀면 거석리 936,35.83521745,127.3556688,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
48,"정천주천용담 삼거리, 정천방범초소 앞",전북특별자치도,진안군,,전북특별자치도 진안군 정천면 봉학리 76-1,35.87411025,127.4437942,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
49,봉학리 정천면경로당 앞,전북특별자치도,진안군,,전북특별자치도 진안군 정천면 봉학리 411,35.87109016,127.4355546,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
50,모정리 용정마을 이주단지 입구,전북특별자치도,진안군,,전북특별자치도 진안군 정천면 모정리 산137,35.90049389,127.4824182,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
51,정천면사무소 앞,전북특별자치도,진안군,전북특별자치도 진안군 정천면 봉학로 66,,35.87319025,127.4285695,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
52,주양리 주천주유소 앞,전북특별자치도,진안군,,전북특별자치도 진안군 주천면 주양리 340-2,35.97245082,127.4257789,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
53,신양리 영강교 부근,전북특별자치도,진안군,,전북특별자치도 진안군 용담면 와룡리 산166-1,35.95412261,127.4479906,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
54,안단테 카페 옆,전북특별자치도,진안군,,전북특별자치도 진안군 주천면 대불리 31-3,35.98241698,127.3910764,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
55,운봉리 구봉산 제1주차장 내,전북특별자치도,진안군,,전북특별자치도 진안군 주천천면 운봉리 659-7,35.92421942,127.4361392,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
56,운일암 반일암 주차장,전북특별자치도,진안군,,전북특별자치도 진안군 주천면 주양리 618,35.976269,127.4114011,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
10,대저로터리,부산광역시,강서구,,부산광역시 강서구 대저1동 2532-4,35.21092741,128.984671,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
30,강서브라이트센터 맞은편,부산광역시,강서구,,부산광역시 강서구 대저2동 1938-6,35.17929626,128.9574566,620X90,4,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
40,서부산유통지구 입구,부산광역시,강서구,,부산광역시 강서구 대저2동 3229-4,35.16938875,128.9596128,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
50,득천삼거리,부산광역시,강서구,,부산광역시 강서구 강동동 2554,35.18941596,128.9215482,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
60,명지IC(우측),부산광역시,강서구,,부산광역시 강서구 명지동 1-2,35.11171861,128.9325055,620X90,4,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
70,명지IC(좌측),부산광역시,강서구,,부산광역시 강서구 명지동 1-2,35.11171861,128.9325055,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
80,명지 동쪽삼거리 북쪽(우측),부산광역시,강서구,,부산광역시 강서구 명지동 1279-19,35.10419211,128.9285161,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
81,명지 동쪽삼거리 북쪽(좌측),부산광역시,강서구,,부산광역시 강서구 명지동 1279-19,35.10419211,128.9285161,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
90,명지 동쪽삼거리 남쪽(좌측),부산광역시,강서구,,부산광역시 강서구 명지동 3392,35.09900855,128.9259889,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
100,명지 동쪽삼거리 남쪽(우측),부산광역시,강서구,,부산광역시 강서구 명지동 3392,35.09900855,128.9259889,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
110,너울공원삼거리(스타필드입구),부산광역시,강서구,,부산광역시 강서구 명지동 3667,35.09395311,128.9199341,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
120,명지 대방디엠시티 맞은편(좌측),부산광역시,강서구,,부산광역시 강서구 명지동 2827-5,35.09179911,128.9096571,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
121,명지 대방디엠시티 맞은편(우측),부산광역시,강서구,,부산광역시 강서구 명지동 2827-5,35.09179911,128.9096571,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
121,강서경찰서 사거리,부산광역시,강서구,,부산광역시 강서구 명지동 625-20,35.11722997,128.9071551,620X90,5,26200,기타,부산광역시 강서구청,051-970-4281,2025-07-30,3360000,부산광역시 강서구
상업용 21,본촌공단1번진입로,경상북도,영천시,,경상북도 영천시 채신동 535-1,35.91623465,128.9556074,700x90,5,8000+3000,상업용,(사)경상북도옥외광고협회 영천시지부,054-332-7771,2025-08-11,5100000,경상북도 영천시
상업용 22,본촌공단2번진입로,경상북도,영천시,,경상북도 영천시 채신동 467,35.9130423,128.9576405,700x90,4,8000+3000,상업용,(사)경상북도옥외광고협회 영천시지부,054-332-7771,2025-08-11,5100000,경상북도 영천시
상업용 23,본촌공단 안1번,경상북도,영천시,,경상북도 영천시 채신동 776,35.91523666,128.9492727,700x90,5,8000+3000,상업용,(사)경상북도옥외광고협회 영천시지부,054-332-7771,2025-08-11,5100000,경상북도 영천시
상업용 24,본촌공단3번진입로,경상북도,영천시,,경상북도 영천시 채신동 726,35.90932903,128.9581192,700x90,5,8000+3000,상업용,(사)경상북도옥외광고협회 영천시지부,054-332-7771,2025-08-11,5100000,경상북도 영천시
상업용 25,본촌공단 안2번,경상북도,영천시,,경상북도 영천시 채신동 793,35.90726759,128.9487243,700x90,5,8000+3000,상업용,(사)경상북도옥외광고협회 영천시지부,054-332-7771,2025-08-11,5100000,경상북도 영천시
상업용 26,광천,경상북도,영천시,,경상북도 영천시 망정동 119,35.97162224,128.9493589,700x90,5,8000+3000,상업용,(사)경상북도옥외광고협회 영천시지부,054-332-7771,2025-08-11,5100000,경상북도 영천시
상업용 27,망정주공-우,경상북도,영천시,,경상북도 영천시 망정동 128,35.97376834,128.9484385,700x90,5,8000+3000,상업용,(사)경상북도옥외광고협회 영천시지부,054-332-7771,2025-08-11,5100000,경상북도 영천시
상업용 28,야사주공-우,경상북도,영천시,경상북도 영천시 충효로 147,경상북도 영천시 야사동 120,35.97682315,128.9441374,700x90,5,8000+3000,상업용,(사)경상북도옥외광고협회 영천시지부,054-332-7771,2025-08-11,5100000,경상북도 영천시
